name	full_name	id	description	language	size	watchers	forks	stargazers_count
unit-record	dan-manges/unit-record	12962	Enables testing ActiveRecord classes without hitting the database.	Ruby	324	110	6	110
DByte	Xeoncross/DByte	3959419	A full PHP MySQL, PostgreSQL, SQLite database layer in only 1024 bytes!	PHP	127	110	13	110
freemail	willwhite/freemail	30447249	A database of free and disposable email domains and a handy Node.js module for querying it.	JavaScript	124	110	44	110
leveldb-handbook	substack/leveldb-handbook	26302820	how to modularly database with leveldb	null	90	110	2	110
soundfingerprinting	AddictedCS/soundfingerprinting	2796453	The project aims studying the audio signal in terms of its perceptual characteristics, resulting in an algorithm that will be able to detect (map) unknown audio snippets from a large database of known songs. 	C#	50267	110	61	110
AndroidDatabaseLibraryComparison	Raizlabs/AndroidDatabaseLibraryComparison	30545815		Java	1152	109	35	109
percona-xtrabackup	percona/percona-xtrabackup	30753970	Open source hot backup tool for InnoDB and XtraDB databases	C++	510199	109	62	109
tracker-enabled-dbcontext	bilal-fazlani/tracker-enabled-dbcontext	14826066	Tracker-enabled DbContext offers you to implement full auditing in your database	C#	55249	109	74	109
git-jira-hook	joyjit/git-jira-hook	309083	Scripts to make Jira (bug database) and git (source control) work together	null	90	109	66	109
kvs	synrc/kvs	10357960	 💾 Abstract Term Database for Transaction Logs	Erlang	599	109	21	109
node-leveldb	creationix/node-leveldb	1769132	NodeJS bindings to levelDB - a fast and lightweight key/value database library	C++	3866	109	34	109
BadCode	pwnsdx/BadCode	63308904	BadCode is a signatures database for static source code scanner that identify bad security practices.	null	705	109	20	109
action_cost	plerohellec/action_cost	8788331	ActionCost measures the performance of a Rails 3 app controller actions in terms of number of calls to the database and to RecordCache.	Ruby	190	109	8	109
activerecord-futures	leoasis/activerecord-futures	9312180	Specify queries to be sent all at once to the database. Save round trips!	Ruby	359	109	4	109
djangocore-box	jphalip/djangocore-box	5484841	A virtual machine for running the Django core test suite with every supported version of Python, every supported database backend and other dependencies.	Ruby	627	109	13	109
patio	C2FO/patio	3318698	Idiomatic database toolkit	JavaScript	8690	108	19	108
heroku-pg-transfer	ddollar/heroku-pg-transfer	4409960	Transfer Heroku Postgres databases	Ruby	10	108	21	108
try.redis	alexmchale/try.redis	630206	A demonstration of the Redis database.	JavaScript	104	108	82	108
log4mongo-net	log4mongo/log4mongo-net	707623	log4net appender to MongoDB database.	C#	9802	108	58	108
kohana-modules	ahutchings/kohana-modules	1050274	The kohana-modules.com module "database". 	null	537	108	92	108
pg_monz	pg-monz/pg_monz	13767639	This is the Zabbix monitoring template for PostgreSQL Database.	Shell	2464	108	47	108
node-api-examples	caio-ribeiro-pereira/node-api-examples	62854182	A set of Node Tasklist APIs which explores some databases and web frameworks.	JavaScript	74	108	19	108
ozzo-dbx	go-ozzo/ozzo-dbx	47791533	A Go (golang) package that enhances the standard database/sql package by providing powerful data retrieval methods as well as DB-agnostic query building capabilities.	Go	152	108	11	108
wordpress-backup-to-dropbox	michaeldewildt/wordpress-backup-to-dropbox	2453391	A plugin for WordPress that automatically uploads your blogs files and a SQL dump of its database to Dropbox. Giving you piece of mind that your entire blog including its precious posts, images and metadata regularly backed up.	PHP	2735	108	15	108
node-database-cleaner	emerleite/node-database-cleaner	1345124	The simplest way to clean your database after tests	JavaScript	96	107	35	107
node-pg-migrate	theoephraim/node-pg-migrate	17729096	Node.js database migration management for Postgresql	JavaScript	68	107	37	107
NanoStoreInMotion	siuying/NanoStoreInMotion	4246250	RubyMotion wrapper for NanoStore, a lightweight schema-less key-value document database based on sqlite.	Ruby	906	107	30	107
authie	adamcooke/authie	25126408	Improve user session security in Ruby on Rails applications with database session storage	Ruby	53	107	9	107
Seal-Report	ariacom/Seal-Report	40549369	Open Database Reporting Tool (.Net)	C#	7965	106	56	106
compalex	dlevsha/compalex	41806188	Lightweight script to compare two database	PHP	62	106	14	106
localmemcache	sck/localmemcache	140095	mmap -> lmc_valloc -> hashtable. BAM database	C	543	106	11	106
EDB	RoxasShadow/EDB	37825683	A framework to make and manage backups of your database	Ruby	395	106	3	106
freeslick	smootoo/freeslick	29745023	Open source Slick drivers for commercial databases. Includes MS SQLServer, Oracle 11g and DB2.	Scala	155	106	11	106
sqlectron-term	sqlectron/sqlectron-term	42591132	A simple and lightweight SQL client terminal-based interface with cross database and platform support	JavaScript	110	106	8	106
pg2go	frou/pg2go	48821422	PostgreSQL script that generates Go struct definitions for all tables in a database	PLpgSQL	12	106	3	106
MaxMind-DB-Reader-php	maxmind/MaxMind-DB-Reader-php	11353845	PHP Reader for the MaxMind DB Database Format	PHP	250	105	27	105
DbSetup	Ninja-Squad/DbSetup	4260851	An API for populating a database in unit tests	Java	1379	105	25	105
django-colorful	charettes/django-colorful	1236911	Extension to the Django web framework that provides database and form color fields	Python	76	105	49	105
kohana-orm-leap	spadefoot/kohana-orm-leap	2662811	An ORM module for the Kohana PHP framework that is designed to work with all major databases.	PHP	4779	105	26	105
NULevelDB	pressly/NULevelDB	2149356	Objective-C interface to Google's LevelDB key/value embedded database	Objective-C	930	105	13	105
oracle-12c	wscherphof/oracle-12c	23885344	Docker image with Oracle database server on Oracle Linux. Formerly known as https://registry.hub.docker.com/u/wscherphof/oracle-12c/	Shell	26	105	77	105
hashids.net	ullmark/hashids.net	6223498	A small .NET package to generate YouTube-like hashes from one or many numbers. Use hashids when you do not want to expose your database ids to the user.	C#	845	105	24	105
kotlin-nosql	cheptsov/kotlin-nosql	11309008	NoSQL database query and access library for Kotlin	Kotlin	4278	104	50	104
awesome-db-benchmarks	benstopford/awesome-db-benchmarks	30710572	Community driven list of database benchmarks	null	224	104	4	104
python-stdnet	lsbardel/python-stdnet	1016276	Object-data mapper and advanced query manager for non relational databases	Python	9422	104	16	104
configurable_engine	paulca/configurable_engine	1237273	A Rails gem for storing app configuration data in your database, with a config file to fall back on.	Ruby	593	104	24	104
yawndb	selectel/yawndb	17132258	YAWNDB is an in-memory circular array database written in Erlang.	Erlang	56	104	7	104
ontop	ontop/ontop	11579275	-ontop- is a platform to query databases as Virtual RDF Graphs using SPARQL. It's extremely fast and is packed with features.	Web Ontology Language	275280	104	54	104
littleblackbox	devttys0/littleblackbox	17046378	Database of private SSL/SSH keys for embedded devices	C	10220	103	29	103
RavenOverflow	PureKrome/RavenOverflow	2409828	StackOverflow rip with a RavenDb database store	C#	48073	103	36	103
db_explorer	robinbortlik/db_explorer	4074481	Simple ruby on rails application, which help you explore your local databases. Similar like phpMyAdmin or Adminer. 	Ruby	266	103	30	103
anorm	playframework/anorm	27571675	The Anorm database library	Scala	805	102	41	102
spring-boot-rest-example	khoubyari/spring-boot-rest-example	24827348	REST APIs implemented using Spring Boot, in-memory database, embedded Tomcat, Swagger, JsonPath, Hamcrest and MockMVC	Java	22	102	76	102
master_slave_adapter	mauricio/master_slave_adapter	223986	An ActiveRecord database adapter that allows you to setup a "master/slave" environment	Ruby	99	102	19	102
SimpleFlatMapper	arnaudroger/SimpleFlatMapper	21910770	Fast and Easy mapping from database and csv to POJO. A java micro ORM, lightweight alternative to iBatis and Hibernate. Fast Csv Parser and Csv Mapper	Java	17802	102	18	102
TraktRater	damienhaynes/TraktRater	4143016	TraktRater is a tool written in C# to help users transfer user episode, show and movies ratings from multiple media database sites around the web.	C#	668	102	13	102
dbfit	dbfit/dbfit	7283919	DbFit is a database testing framework that supports easy test-driven development of your database code.	Java	8681	101	58	101
nashvegas	paltman-archive/nashvegas	133893	Another database migration script runner for Django projects.	Python	497	101	20	101
Findsploit	1N3/Findsploit	32337400	Find exploits in local and online databases instantly	Shell	1234	100	27	100
leveldb-server	srinikom/leveldb-server	2827073	Database server based on leveldb storage engine	Python	15	100	16	100
mbrainz-sample	Datomic/mbrainz-sample	9379394	Example queries and rules for working with the Datomic mbrainz example database	Clojure	1762	100	19	100
Pyrseas	perseas/Pyrseas	1546410	Provides a framework and utilities to upgrade and maintain a relational database.	Python	1723	100	20	100
schema_to_scaffold	frenesim/schema_to_scaffold	6694402	Enables "rails generate scaffold" to create Rails code that matches an existing database	Ruby	415	100	14	100
Countries-States-Cities-database	hiiamrohit/Countries-States-Cities-database	33118257	Database	null	457	99	79	99
ZODB	zopefoundation/ZODB	7357595	The ZODB object database	Python	27191	99	18	99
rust-keepass	raymontag/rust-keepass	27268512	Crate to use KeePass databases in Rust	Rust	143	99	6	99
ComponentKit	jhauberg/ComponentKit	3233062	An in-memory object database for entities composed by a set of components	C#	339	99	21	99
Lazer-Database	Greg0/Lazer-Database	8313554	PHP flat-file database to store data with JSON	PHP	842	98	13	98
MMP	idler/MMP	5248989	Tool to versioning MySQL database schema with VCS	PHP	484	98	22	98
asmdb	asmjit/asmdb	45605647	Database of a complete X86/X64 instruction set.	JavaScript	261	98	18	98
sweet-liberty	RJMetrics/sweet-liberty	30656116	A library for building database-backed RESTful services using Clojure	Clojure	113	98	7	98
database-as-a-service	globocom/database-as-a-service	12467372	Database as a service (Dbaas) that allows users to quickly and easily deploy and manage database instances using cloud infrastructure	Python	5152	97	25	97
Vertica-Extension-Packages	vertica/Vertica-Extension-Packages	2734158	User Defined Extensions to the Vertica Analytic Database	HTML	87797	97	84	97
doctrine-extensions	orocrm/doctrine-extensions	22163860	Cross database doctrine DQL functions. Supported databases are MySQL and PostgreSQL.	PHP	131	97	12	97
secondbase	customink/secondbase	12064073	Seamless second database integration for Rails.	Ruby	165	97	5	97
PossibleDB	runexec/PossibleDB	24489014	PossibleDB is a Database Server built with DataScript, RethinkDB, Clojure, ClojureScript, and NodeJS.	JavaScript	889	97	5	97
uap-ruby	ua-parser/uap-ruby	4198247	A simple, comprehensive Ruby gem for parsing user agent strings with the help of BrowserScope's UA database	Ruby	108	97	19	97
relate	lucidsoftware/relate	19954431	Performant database access in Scala	Scala	802	96	9	96
narwhal-mongodb	sergi/narwhal-mongodb	344846	Wrapper of MongoDB database for CommonJS	JavaScript	559	96	19	96
kvdb	dinhviethoa/kvdb	10575225	A embeddable Key-Value Database and Full Text Search	C	141	96	11	96
wordfreq	LuminosoInsight/wordfreq	13941524	Access a database of word frequencies, in various natural languages.	Python	463475	96	12	96
DbUtility	Ivony/DbUtility	6204816	a light database access tool 	C#	13616	95	37	95
fortunes	ruanyf/fortunes	33802978	A collection of fortune database files for Chinese users.	null	1625	95	38	95
mongo-lite	aheinze/mongo-lite	9231157	Schemaless database on top of SQLite	PHP	40	95	15	95
Migrator.NET	migratordotnet/Migrator.NET	1357359	Database migrations for .NET. Based on the idea of Rails ActiveRecord Migrations.	C#	6790	94	59	94
virginian	bakks/virginian	2913590	A GPU Database	C	3414	93	20	93
sqlserver2pgsql	dalibo/sqlserver2pgsql	12059094	Migration tool to convert a Microsoft SQL Server Database into a PostgreSQL database, as automatically as possible	Perl	410	93	30	93
heartbeat	likeastore/heartbeat	22553435	Health monitoring of HTTP services and databases.	JavaScript	295	93	15	93
TheGamesDB	TheGamesDB/TheGamesDB	4468786	TheGamesDB.net Repository - An open, online database for video game fans.	JavaScript	33222	93	19	93
postgresql-plruby	knu/postgresql-plruby	199592	PL/Ruby procedural language for the PostgreSQL database system by Guy Decoux	C	642	93	23	93
PivotalR	pivotalsoftware/PivotalR	9801943	A Fast, Easy-to-use Tool for Manipulating Tables in PostgreSQL databases and a wrapper of MADlib	R	4427	93	43	93
OpenJS-Grid	optikalefx/OpenJS-Grid	2075961	OpenJS Grid is the easiest jQuery Grid ever. With very little work you can have a data grid that can do everything from sorting and searching to complex database queries. Best of all, its open source. So you can learn how it's all done.	JavaScript	651	93	49	93
Dayron	inaka/Dayron	56155672	A repository `similar` to Ecto.Repo that maps to an underlying http client, sending requests to an external rest api instead of a database	Elixir	156	93	10	93
hearthstone-db	pdyck/hearthstone-db	17797946	A JSON collection of all Hearthstone cards. Hearthstone database.	Python	426	92	34	92
tungus	sergeyksv/tungus	10967179	Mongoose driver for TingoDB embedded database	JavaScript	316	92	13	92
rem	kykim/rem	6229842	Command-line tool to access OSX Reminders.app database	Objective-C	164	92	13	92
unqlite	unqlite/unqlite	10282402	A clone of UnQlite (not offiical): UnQLite is a in-process software library which implements a self-contained, serverless, zero-configuration, transactional NoSQL database engine. UnQLite is a document store database similar to MongoDB, Redis, CouchDB etc. as well a standard Key/Value store similar to BerkeleyDB, LevelDB, etc.	C	495	92	18	92
Slim-PDO	FaaPz/Slim-PDO	39694926	PDO database library for Slim Framework	PHP	93	91	41	91
skylines	skylines-project/skylines	3056468	Live tracking, flight database and competition framework	Python	20280	91	39	91
gremlin-javascript	jbmusso/gremlin-javascript	21466447	JavaScript graph database client for TinkerPop3 Gremlin Server	JavaScript	740	91	19	91
crypto-pouch	calvinmetcalf/crypto-pouch	27094201	plugin for encrypted pouchdb/couchdb databases	JavaScript	957	91	12	91
PyDB	MauricioTorre/PyDB	47608233	Pure Python database management system 	Python	143	91	6	91
imposm	omniscale/imposm	4639887	Imports OpenStreetMap data into geo databases	Python	732	91	23	91
pokesprite	msikma/pokesprite	22895312	Pokémon icon database and sprite sheet generator	HTML	5765	91	8	91
SQLiteApp	javaliker/SQLiteApp	60939174	simple SQLite database management for OS X,this is an unfinished project	Objective-C	1956	91	9	91
django-tokyo-sessions	ericflo/django-tokyo-sessions	134391	This is a session backend for Django that stores sessions in a Tokyo Cabinet database, which communicates via Tokyo Tyrant using the PyTyrant library.  Tokyo Cabinet is a key-value store similar to BDB.	Python	91	91	1	91
fake-useragent	hellysmile/fake-useragent	8550252	up to date simple useragent faker with real world database	Python	42	90	17	90
sql-scripts	MichelleUfford/sql-scripts	18567775	Repo for Microsoft SQL Server scripts. These are targeted at both DBAs/admins and at database developers. 	SQLPL	52	90	28	90
perl-redis	PerlRedis/perl-redis	1308463	Perl binding for Redis database	Perl	1128	89	54	89
influxdb-php	influxdata/influxdb-php	14237621	influxdb-php: A PHP Client for InfluxDB, a time series database	PHP	193	89	35	89
1kb-PHP-MVC-Framework	Xeoncross/1kb-PHP-MVC-Framework	939500	Model, View, Controller framework with URL routing, PDO database, and ORM  each in 1kb!	PHP	166	89	25	89
FineDB	Amaury/FineDB	10650868	High-performance nosql database. Written in C, multi-threaded, based on LightningDB and nanomsg.	C	224	89	23	89
pgsql-http	pramsey/pgsql-http	4069172	HTTP client for PostgreSQL, retrieve a web page from inside the database.	C	147	89	14	89
apex	cd34/apex	2063081	Toolkit for Pyramid, a Pylons Project, to add Authentication and Authorization using Velruse (OAuth) and/or a local database, CSRF, ReCaptcha, Sessions, Flash messages and I18N	Python	1196	89	31	89
yocto.js	trygve-lie/yocto.js	6062137	A tiny in-memory object database with an tuple space inspired API for the browser	JavaScript	1376	89	0	89
PHP-Database-GeoJSON	bmcbride/PHP-Database-GeoJSON	6046842	Query a database table or view and return the results in GeoJSON format, suitable for use in OpenLayers, Leaflet, etc.	PHP	807	88	44	88
tiny	chjj/tiny	1538798	A small database for node.js.	JavaScript	371	88	12	88
elabftw	elabftw/elabftw	7167597	Lab manager, experiment notebook, database for research labs	JavaScript	165970	88	40	88
vagrant-postgresql	scottmuc/vagrant-postgresql	4383051	A demo of how to use Vagrant to stand up a database server	Ruby	381	88	37	88
debezium	debezium/debezium	50205233	Change data capture for a variety of databases. http://debezium.io Please log issues in our JIRA at https://issues.jboss.org/projects/DBZ/issues	Java	1382	88	21	88
db-sample-schemas	oracle/db-sample-schemas	20668668	Oracle Database Sample Schemas	SQLPL	36267	87	66	87
odoo-saas-tools	it-projects-llc/odoo-saas-tools	21295832	SaaS — System to sale and manage Odoo databases.	Python	3184	87	134	87
schema_validations	SchemaPlus/schema_validations	2095028	Automatically creates validations basing on the database schema.	Ruby	590	87	16	87
django-transaction-hooks	carljm/django-transaction-hooks	16020620	Django database backends with post-transaction-commit hooks.	Python	80	87	18	87
panoramic	apeacox/panoramic	1864747	store rails views on database instead of filesystem	Ruby	64	87	31	87
wordnet-db	moos/wordnet-db	4239529	WordNet Database files (previously WNdb)	JavaScript	39906	87	5	87
gomigrate	DavidHuie/gomigrate	21778690	A SQL database migration toolkit in Golang	Go	61	87	11	87
Sqlite2CoreData	tapasya/Sqlite2CoreData	12779807	Tool to migrate Standard Sqlite Database to Core Data	Objective-C	1159	87	16	87
MigSharp	dradovic/MigSharp	685521	Mig# (MigSharp) is a .NET framework for database migrations and versioning	C#	2669	87	30	87
django-dbbackup	django-dbbackup/django-dbbackup	28577756	Management commands to help backup and restore your project database and media files	Python	377	87	43	87
strokedb	yrashk/strokedb	818	StrokeDB is an embeddable distributed document database written in Ruby	Ruby	2690	87	5	87
cordova-plugin-sqlite-2	nolanlawson/cordova-plugin-sqlite-2	54291902	Native SQLite database API for Cordova/PhoneGap/Ionic, modeled after WebSQL	JavaScript	1270	87	7	87
calvin	yaledb/calvin	19503320	Calvin is a scalable transactional database system that leverages determinism to guarantee active replication and full ACID-compliance of distributed transactions without two-phase commit. Most of the code is for VLDB 2014 paper: 《An Evaluation of the Advantages and Disadvantages of Deterministic Database Systems》.	C++	325	87	14	87
hypertable	vicaya/hypertable	19029	A flexible database focused on performance and scalability	C++	57719	86	107	86
mybatis-pagination	sogyf/mybatis-pagination	4245765	The Mybatis database physical paging dialect plug-ins	Java	996	86	66	86
whois	RIPE-NCC/whois	9909566	RIPE Database whois code repository	Java	19355	86	28	86
cupboard	gcv/cupboard	335022	Cupboard — an embedded database for Clojure	Clojure	490	86	7	86
slim-eloquent	kladd/slim-eloquent	17260083	The Slim PHP micro framework paired with Laravel's Illuminate Database toolkit.	PHP	6	86	24	86
akka-persistence-jdbc	dnvriend/akka-persistence-jdbc	20113016	Asynchronously writes journal and snapshot entries to configured JDBC databases so that Akka Actors can recover state	Scala	8247	86	43	86
learning-mongodb	olange/learning-mongodb	16586769	Discovering and learning using the MongoDB database	Python	10300	85	81	85
egeoip	mochi/egeoip	680811	Erlang IP Geolocation module, currently supporting the MaxMind GeoLite City Database.	Erlang	37712	85	50	85
Node-DBI	DrBenton/Node-DBI	1619358	A SQL database abstraction layer strongly inspired by the PHP Zend Framework Zend_Db API, with support of multiple Node.js database engines	JavaScript	361	85	22	85
fallen-8	cosh/fallen-8	2672286	Fallen-8 is an in-memory graph database implemented in C#.	C#	1986	85	20	85
LibLime-Koha	liblime/LibLime-Koha	1661921	LibLime Koha is the most mature of the open source ILS applications. Based on the ground-breaking 3.0 platform (derived from the original Koha offering of 1999), LibLime Koha is a completely web-based open source ILS, with library staff, systems librarians, and library users all accessing LibLime Koha through a web browser. Relying on the MySQL relational database, all LibLime Koha data is readily accessible.	Perl	134318	85	47	85
geoalchemy	geoalchemy/geoalchemy	1987616	Using SQLAlchemy with spatial databases	Python	688	84	46	84
tatoeba2	Tatoeba/tatoeba2	16910705	Official repository for main codebase for Tatoeba, a multilingual sentence/translation database.	PHP	97849	84	42	84
sqlstruct	kisielk/sqlstruct	5874736	sqlstruct provides some convenience functions for using structs with go's database/sql package	Go	219	84	27	84
mysqldiff	aspiers/mysqldiff	249906	tool and CPAN suite backend for comparing MySQL database schemas	Perl	291	83	35	83
OrigoDB	DevrexLabs/OrigoDB	8799170	In-memory database engine for NET/Mono	C#	11087	83	20	83
lmdbjni	chirino/lmdbjni	9901897	A Java Native Interface to the Lightning Memory-Mapped Database (liblmdb)	Shell	124	83	44	83
pycscope	portante/pycscope	3618292	Cscope database generator for Python source code	Python	169	83	15	83
Jables	Hedronium/Jables	43806579	Write Database Schema in JSON! (for Laravel5)	PHP	296	83	7	83
dbweb	go-xorm/dbweb	25722497	A web based database admin tool written by Golang support mysql/postgres/sqlite	Go	3330	83	17	83
pgjson	fiatjaf/pgjson	44613926	use Postgres as a zero-config NoSQL database.	JavaScript	22	83	5	83
dump	toy/dump	42589	Rails app rake and capistrano tasks to create and restore dumps of database and assets	Ruby	771	83	14	83
builder	Polychart/builder	16490552	Data visualization for your database.	Python	2199	82	26	82
easydb	paragonie/easydb	36103696	Easy-to-use database	PHP	27	82	7	82
mysqldumpsplitter	kedarvj/mysqldumpsplitter	20779314	MySQL Dump splitter to split / extract databases & tables from mysqldump	Shell	194	82	21	82
vagrant-cassandra	bcantoni/vagrant-cassandra	20345419	Vagrant templates for local dev/test/learn of DataStax Enterprise and the Cassandra database system	Ruby	279	82	24	82
nodb	lunny/nodb	24144820	A pure Go embed Nosql database with kv, list, hash, zset, bitmap, set.	Go	72	82	9	82
php_backup_s3	ianneub/php_backup_s3	38083	Backup files and MySQL databases to S3 using PHP.	PHP	445	81	22	81
django-db-pool	gmcguire/django-db-pool	4640917	Django DB Pool - Another database persistance / pooling implementation for Django	Python	132	81	9	81
castle	ncannasse/castle	5912693	A structured database with a local web service to edit it	Haxe	2811	81	12	81
nodejs-MySQL-push-notifications-demo	GianlucaGuarini/nodejs-MySQL-push-notifications-demo	7510651	Node server that is able to read from a MySql database and then stream those data via websocket to many client connected on the same page	JavaScript	11295	81	59	81
profile-cleaner	graysky2/profile-cleaner	5628017	Simple script to vacuum and reindex sqlite databases used by Firefox and by Chrome/Chromium.	Shell	493	81	10	81
Piranha.vNext	PiranhaCMS/Piranha.vNext	25960445	The next generation of Piranha CMS for ASP.NET MVC 5. Totally rewritten to minimize dependencies, be database & authentication agnostic.	C#	20248	81	44	81
mandoline	TheClimateCorporation/mandoline	22476270	A distributed, versioned, multi-dimensional array database	Clojure	98	80	14	80
connection_ninja	cherring/connection_ninja	218389	Handles multiple database connections	Ruby	154	80	7	80
IndexedDB-polyfill	facebookarchive/IndexedDB-polyfill	4745506	IndexedDB polyfill (via Web SQL Database)	JavaScript	523	80	23	80
iciql	gitblit/iciql	2152291	a model-based, database access wrapper for JDBC 	Java	2986	80	15	80
node-mongodb-s3-backup	theycallmeswift/node-mongodb-s3-backup	6447273	A node.js package that makes syncing a MongoDB database to S3 simple.	JavaScript	235	80	35	80
RevitLookup	jeremytammik/RevitLookup	13772272	Interactive Revit BIM database exploration tool to view and navigate element properties and relationships.	C#	1101	80	66	80
mysqldump-to-csv	jamesmishra/mysqldump-to-csv	20756575	A quickly-hacked-together Python script to turn mysqldump files to CSV files. Optimized for Wikipedia database dumps.	Python	7	80	33	80
genomu	genomu/genomu	8238730	Genomu: A concurrency-oriented K/V database (JIRA @ http://genomu.atlassian.net)	JavaScript	5125	80	8	80
auto-value-firebase	mattlogan/auto-value-firebase	65563929	AutoValue extension for creating Firebase Database objects	Java	113	80	1	80
derive	VitalLabs/derive	21338882	Wrapper library to simplify deriving data from client-side database state and rendering context.  Supports Datascript and React/Om but it is intended to be a more general design pattern.	Clojure	114	80	3	80
ora	rana/ora	25939656	An Oracle database driver for the Go programming language.	Go	1617	79	17	79
envelope	greyspots/envelope	42204112	A Database Server for Postgresql with Web Access.	JavaScript	44355	79	5	79
bytecask	pbudzik/bytecask	3129905	Key/value database inspired by Bitcask	Scala	485	79	3	79
database	nette/database	17713908	Nette Database layer	PHP	1322	78	55	78
air-sqlite	probertson/air-sqlite	500200	Utilities for working with SQLite databases in AIR	ActionScript	2422	78	20	78
compass	sogou-biztech/compass	46398595	Compass is a light-weight embedded distributed database access layer framework.	Java	1291	78	33	78
pouchdb-replication-stream	nolanlawson/pouchdb-replication-stream	23744612	Replicate PouchDB/CouchDB databases with Node.js-style streams	JavaScript	31613	78	17	78
laravel-convert-migrations	adamkearsley/laravel-convert-migrations	20017871	This is a custom command to convert your current SQL database schema into a Laravel 4 Migration file.	PHP	17	78	34	78
neo4j-core	neo4jrb/neo4j-core	3343704	A simple unified API that can access both the server and embedded Neo4j database. Used by the neo4j gem	Ruby	23020	78	50	78
correios-cep	prodis/correios-cep	16747500	Get Brazilian address by zipcode, directly from Correios database. No HTML parsers.	Ruby	80	78	17	78
SQLBuilder	c9s/SQLBuilder	3304462	A powerful, fast, cross-platform SQL Builder for PHP. Convert your structured data into SQL queries with a fluent style interface and targeting on all the mainstream database (MySQL, PostgreSQL, SQLite)	PHP	2504	78	14	78
itdb	sivann/itdb	3758467	IT Items Database	PHP	30364	77	69	77
grunt-deployments	getdave/grunt-deployments	10596458	MYSQL database deployments using GruntJS	JavaScript	693	77	45	77
mongo-sync	sheharyarn/mongo-sync	30808065	Sync Remote and Local MongoDB Databases from Shell	Shell	20	77	20	77
doma	domaframework/doma	17404938	Domain Oriented Database Mapping Framework for Java 8	Java	14079	77	21	77
LanderDB	Max00355/LanderDB	9972365	An embedded database engine written in Python	Python	235	77	5	77
puret	jo/puret	530922	Puret is a minimal pure translation library for translating database values for Rails 3.	Ruby	212	77	19	77
pearldb	willemt/pearldb	30828379	A Lightweight Durable HTTP Key-Value Pair Database in C	C	1266	77	7	77
hiho	sonalgoyal/hiho	1081160	Hadoop Data Integration with various databases, ftp servers, salesforce. Incremental update, dedup, append, merge your data on Hadoop.	Java	47010	77	28	77
heideltime	HeidelTime/heideltime	35958847	A multilingual, cross-domain temporal tagger developed at the Database Systems Research Group at Heidelberg University.	Java	18968	77	17	77
scaneo	variadico/scaneo	34825795	Generate Go code to convert database rows into arbitrary structs.	Go	300	77	4	77
hibiscus	willuhn/hibiscus	2591761	A Java based, plattform independent (running on Linux, Windows, OS X, OpenBSD, OpenSolaris) homebanking application, that uses the  german FinTS/HBCI standard. All data (accounts, transactions, addresses, ..) are stored encrypted into an embedded database (H2) by default or on a Mysql server (if configured).  Hibiscus runs as a plugin within the Jameica framework as either a typical desktop application or headless in server mode.	Java	112139	77	30	77
SteamDatabaseBackend	SteamDatabase/SteamDatabaseBackend	10421786	:wrench: The application that keeps SteamDB up to date with the latest changes	C#	1222	76	22	76
pygr	cjlee112/pygr	189886	Python graph database framework for bioinformatics	Python	6726	76	33	76
kafka-connect-jdbc	confluentinc/kafka-connect-jdbc	34428627	Kafka Connect connector for JDBC-compatible databases	Java	11581	76	86	76
tmdbsimple	celiao/tmdbsimple	14947242	A wrapper for The Movie Database API v3.	Python	102	76	27	76
osm2pgrouting	pgRouting/osm2pgrouting	1037362	Import tool for OpenStreetMap data to pgRouting database	C++	2471	76	64	76
postgresql-portable	garethflowers/postgresql-portable	33385881	Portable version of the PostgreSQL Database Server, for Windows	Perl	185965	76	12	76
query_diet	makandra/query_diet	735739	A Rails database query counter that stays out of your way	Ruby	104	76	6	76
sqlhooks	gchaincl/sqlhooks	56711473	Attach hooks to any database/sql driver	Go	51	76	2	76
RRRDTool	igrigorik/RRRDTool	658073	Round robin database pattern via Redis sorted sets	Ruby	557	76	0	76
AspNet.Identity	kriasoft/AspNet.Identity	18525080	Entity Framework (EF) Database-First Providers, Database Schema and Samples for ASP.NET Identity 2.0	C#	333	75	52	75
stockdb	maxlapshin/stockdb	5372053	Database for storing Stock Exchange quotes in erlang	Erlang	525	75	32	75
42-django-couchdb	42/42-django-couchdb	234381	django couchdb database adapter	Python	108	75	3	75
metakit	jcw/metakit	2164916	Metakit is an efficient embedded database library with a small footprint	C++	3785	75	21	75
seed	qualiancy/seed	2501889	A storage-agnostic graphing database framework.	JavaScript	658	75	3	75
pldb	threatgrid/pldb	7529288	(DEPRECATED) persistent logic database for clojure core.logic	Clojure	165	75	6	75
PDO4You	giovanniramos/PDO4You	1253513	PDO4You is a class that implements the Singleton design pattern for connecting the database using the PDO extension (PHP Data Objects)	PHP	1272	75	38	75
hedis	hedisdb/hedis	35707267	Hedis can retrieve data from **ANY** database directly via Redis	C	20451	75	5	75
sqlline	julianhyde/sqlline	8804093	Shell for issuing SQL to relational databases via JDBC	Java	485	74	41	74
rwordnet	doches/rwordnet	73996	A pure Ruby interface to the WordNet database	Ruby	8446	74	15	74
oracle_fdw	laurenz/oracle_fdw	14332609	PostgreSQL extension that provides a Foreign Data Wrapper for easy and efficient access to Oracle databases	C	881	74	39	74
Northwind	achingono/Northwind	7045456	ASP.NET WebPages powered by Knockout, ASP.NET Web API, and  Entity Framework over the Northwind database. All generated by T4 Scaffolding.	JavaScript	18220	74	23	74
