name	full_name	id	description	language	size	watchers	forks	stargazers_count
ui5_pull_to_refresh	js1972/ui5_pull_to_refresh	17892238	Test UI5 SplitterApp with Pull-To-Refresh and Scrolling back to previous list item (i.e. Twitter mobile app)	JavaScript	12636	4	0	4
Banking-mobile-demo	knurld/Banking-mobile-demo	51176389	Add the power of voice based authentication to your mobile apps - Sample HTML5 Mobile Banking App using Knurd.io Speaker Verification APIs 	CoffeeScript	177	4	0	4
OneSignal-ChromeApp-SDK	OneSignal/OneSignal-ChromeApp-SDK	33690095	OneSignal is a free push notification service for Chrome and mobile apps. This plugin makes it easy to integrate your Chrome App or Extension with OneSignal. https://onesignal.com	JavaScript	156	4	1	4
Pitch-Night	johndbritton/Pitch-Night	846689	Pitch Night is a mobile app for keeping track of pitches at an event like Startup Weekend. This app was built as a prototype in 24 hours at Startup Weekend DC by John Britton, Amitahb Jotwani, Vishal Shah, and Reagan Williams.	JavaScript	488	4	0	4
mobile-app	OneMoreCheckin/mobile-app	3620033	One More Checkin : mobile client	JavaScript	53631	3	3	3
MobileApp	shreyag12/MobileApp	21118866	Communication between Android and servlet	Java	226	3	3	3
MobileApp	ccvonline/MobileApp	11592864	CCV's mobile application central repository.	C#	246174	3	2	3
angular-mobile-app-redirect	vokal/angular-mobile-app-redirect	24202616		JavaScript	182	3	4	3
Snope-Mobile-App	codeforboston/Snope-Mobile-App	46630156	App for hiring snow shovelers and finding job opportunities as a snow shoveler	JavaScript	3222	3	3	3
Social-Network-Mobile-App	mjheller/Social-Network-Mobile-App	51332071	A GPS mobile application built with Ionic Advanced HTML5 Hybrid Mobile App Framework and AngularJS.  Users authenticate through Facebook via Firebase and can set GPS location to view different feeds and events in their local city. 	JavaScript	20620	3	3	3
MoodleMobileApp	arael/MoodleMobileApp	7821878	Moodle Mobile App; Cordova and Sencha based	JavaScript	14877	3	3	3
AndroidReferenceApp	kaltura/AndroidReferenceApp	8854665	Kaltura Reference Mobile app for Android	Java	4277	3	14	3
TV-Show-tracker-mobile-app	harshq/TV-Show-tracker-mobile-app	43665838	Mobile application of TV show tracker developed with Ionic framework.  	JavaScript	4736	3	3	3
Contacts-API-Mobile-App-with-Cordova-and-Ionic	OfficeDev/Contacts-API-Mobile-App-with-Cordova-and-Ionic	40143420	Simple mobile application built using Cordova, AngularJS, and the Ionic Framework to display contacts from Office 365	JavaScript	4416	3	4	3
9ine-Mobile-App	domthinks/9ine-Mobile-App	1545325	Applications for Good Project- 9ine Mobile App	null	9370	3	2	3
KitpagesMobileAppBuilderBundle	kitpages/KitpagesMobileAppBuilderBundle	8181142	This bundle is used to generate specific plateform packages (android, iOS, phonegap, firefoxOS,...) from a given common Html/JS code base	PHP	108	3	3	3
WebDreamer	HuaweiSoft/WebDreamer	24359243	A graphic tool for design mobile Apps.	JavaScript	17039	3	7	3
jodo	Vendar/jodo	2132562	an opensource mobile app.	JavaScript	23697	3	2	3
AppiumiOSTest_Legacy	SmritiTuteja/AppiumiOSTest_Legacy	17262753	This repository contains sample script for automating iOS mobile apps using Appium	Java	159	3	9	3
open-event-orga-app	fossasia/open-event-orga-app	65606855	Open Event Mobile App for Organizers and Entry Manager	TypeScript	12389	3	5	3
rubiqube	mobiqube/rubiqube	2319117	Mobile App	PHP	1301	3	0	3
commerce_drupalgap_app	signalpoint/commerce_drupalgap_app	18218976	A demonstration mobile app for Drupal Commerce with DrupalGap.	JavaScript	228	3	6	3
NextSteps	appdevdesigns/NextSteps	8548108	Next Steps mobile app for IOS and Android built with Titanium	JavaScript	2912	3	7	3
app	kissymobileteam/app	10028094	Mobile App Toolkit，处理view共存和跳转的基础框架	JavaScript	1145	3	15	3
cordova-rails	dchun/cordova-rails	17991612	sample mobile app backend	Ruby	232	3	2	3
DM-GY-9103-SP16-MobileApps	IDMNYU/DM-GY-9103-SP16-MobileApps	50457073		null	1629	3	6	3
MobileApplicationsWithJsAndIonic	jbavari/MobileApplicationsWithJsAndIonic	24748722	Presentation for building Mobile Applications with JavaScript and Ionic	JavaScript	5592	3	3	3
MobileAppSample	tokuhirom/MobileAppSample	1204651		Perl	164	3	0	3
mobile-app-development	koenvancrombrugge/mobile-app-development	30827984	Mobile App Development using java & android studio	Java	4067	3	0	3
BoochReader	booch/BoochReader	5735049	Mobile app to quickly read RSS feeds and Tweets	JavaScript	21183	3	4	3
chat-se-mobile-app	RedRiderX/chat-se-mobile-app	18704560	A PhoneGap based mobile wrapper for se chat + some helpful additions	JavaScript	7780	3	1	3
Thirsty-Dudes-Mobile-App	mgoldsmithstudio/Thirsty-Dudes-Mobile-App	1712652	Thirsty Dudes iPhone, iPad and Android app built with Titanium Mobile.	null	48624	3	0	3
Ruby-Conf-Mobile-App	bhushangahire/Ruby-Conf-Mobile-App	3591752	Ruby Conf Mobile App	JavaScript	1236	3	1	3
mobile-app-5x1	Nelkit/mobile-app-5x1	24625510		Swift	1482	3	1	3
Mobile-App-Class-Assignments-2015	Andrew-Quebe/Mobile-App-Class-Assignments-2015	37939433	Upload of all assignment zip files for my Mobile App Class. Some projects are incomplete, some have things that are broken. This is just intended to keep a back up of the files.	null	13688	3	0	3
PhonegapFileUpload	ShashiBadhuk/PhonegapFileUpload	19097324	Uploading Image from Phonegap Mobile App to PHP backend	Java	7001	3	4	3
mScan	singhalmanav/mScan	15942877	mScan Mobile App	Java	11129	3	1	3
xuetangx-Mobile-android	gaoyan10/xuetangx-Mobile-android	15524312	XuetangX(Tsinghuax or Edx Moocs project) Mobile App on android platform	Java	11607	3	4	3
Dcare	nozelrosario/Dcare	27539593	Hybrid Mobile App for Diabetes Care using PhoneGap + Ionic + AngularJs Material 	JavaScript	15467	3	3	3
MoLiveServer	paoloboschini/MoLiveServer	10475696	Server for the Live mobile app for live programming	JavaScript	26838	3	3	3
theCarnaby	AlexChien/theCarnaby	938130	theCarnaby mobile app	JavaScript	113976	3	0	3
app	conscious-world/app	52710898	The mobile app	Objective-C	561980	3	0	3
getcravemobile	anandiyer/getcravemobile	1921785	getcrave mobile app	JavaScript	775	3	1	3
spine.weather	evanblack/spine.weather	1723776	A simple mobile app in Spine that uses Yahoo YQL.	JavaScript	1440	3	3	3
teststack	critick/teststack	57880940	Test your entire Stack of APIs,Web,Mobile Apps and Run on Containers	Ruby	8186	3	4	3
learn-azure	pierceboggan/learn-azure	61829717	Learn how to build connected mobile apps with Xamarin and Azure.	C#	40547	3	3	3
app.refugee.info	theirc/app.refugee.info	55775659	Mobile app that is the companion to refugeeinfo.eu	JavaScript	182294	3	3	3
com.mobilepearls.appsharer	mobilepearls/com.mobilepearls.appsharer	1000845	Android application for sharing links to installed applications.	Java	124	3	2	3
develop-mobile-apps-with-csharp-and-azure	adrianhall/develop-mobile-apps-with-csharp-and-azure	62688846	The Book Contents - Develop Mobile Apps with C# and Azure	C#	11327	3	2	3
Mobile-Application-Architecture	laanayabdrzak/Mobile-Application-Architecture	54237138	An overview  of mobile application architecture	null	186	3	0	3
practice-buddy-mobile-app-2.0	jlooper/practice-buddy-mobile-app-2.0	61088049		TypeScript	9971	3	0	3
CreditCardTransactionMonitorMobileApp	vakshorton/CreditCardTransactionMonitorMobileApp	58462953	​Mobile application designed to be used with the CreditCardTransactionMonitor demo. This mobile application demonstrates how the connected platform allows the customer to provide feedback as to whether the account was correctly disabled due to suspected fraud. If the suspected transaction is legitimate, then the customer is able to unlock the account with the push of a button.	Java	53	3	2	3
rift-ruby	zachhowe/rift-ruby	7391012	Ruby client for Trion World's RIFT Mobile App API	Ruby	130	3	2	3
imgur	parasj/imgur	3126946	Imgur Gallery Mobile App	PHP	1311	3	1	3
f-board	socioboard/f-board	34378468	f-board is world's first open source multiple facebook account's management mobile app available for iOS and Android.	Java	25098	3	4	3
PixyElks-SkyPixel-	MAVProxyUser/PixyElks-SkyPixel-	30156569	SkyPixel backend spoof / DJI Pilot Mobile App stress tester	Ruby	112768	3	2	3
rutanetmobile	adriancuadros/rutanetmobile	700159	Mobile App para Rutanet.com	Ruby	1128	3	0	3
UofOMobileWorkshop	gvjourdan/UofOMobileWorkshop	24350961	Code for the uOttawa Makerspace Workshop - Mobile App Development, Sept 22, 2014	Java	192	3	2	3
mobile	locator-kn/mobile	37024985	hybrid mobile app for Locator	JavaScript	44056	3	0	3
FantasyDataAPI	gridiron-guru/FantasyDataAPI	16971165	API for FantasyData, Real time fantasy football data feeds for your website or mobile app	PHP	1826	3	5	3
app-reviews	muik/app-reviews	3862296	Mobile App Reviews Crawler	Ruby	99	3	0	3
Sunshine-Deals	sorakatsuki/Sunshine-Deals	4388545	A open source groupon-like website to sell coupons and goods with mobile apps.	null	17916	3	3	3
Intel-XDK-Photo-Gallery-App	HasTuts/Intel-XDK-Photo-Gallery-App	28183443	This is a sample Photo Gallery app. I used Intel XDK mobile app development tool to build this app.	JavaScript	3488	3	6	3
MARA	iacobcl/MARA	15683303	Mobile Apps Review Analysis	Java	3424	3	0	3
Mobile-Applications-ADT-Bundle	pozitr0n/Mobile-Applications-ADT-Bundle	50498912	This repository includes the the labs of the android-applications have written on Eclipse ADT Bundle.	Java	3160	3	0	3
Programming-Mobile-Applications-for-Android-Handheld-Systems--Part-1--University-of-Maryland	UtkarshPathrabe/Programming-Mobile-Applications-for-Android-Handheld-Systems--Part-1--University-of-Maryland	41640608	Contains hints and solutions of some quizzes of the course.	Java	15020	3	2	3
Mobile-Sakai	donnellyk/Mobile-Sakai	1213444	A bare bones mobile app for Sakai CLE	null	12732	3	1	3
chutney	23/chutney	829299	An html5-based mobile app framework for WebKit.	JavaScript	143	3	1	3
OAuth-Tutorial	feedhenry-training/OAuth-Tutorial	2254231	OAuth Tutorial for Mobile Apps with FeedHenry	null	192	3	1	3
jdcongresapp	jonge-democraten/jdcongresapp	21439556	Mobile app voor het JD congres	JavaScript	6648	3	0	3
bifrost	binarymax/bifrost	19347829	State and data transport manager for mobile apps	JavaScript	356	3	0	3
Detour	H4113/Detour	34655273	Tourism GPS mobile App for Lyon	C++	14136	3	0	3
Ocypode	jairobjunior/Ocypode	12385709	[DEPRECATED] Ocypode is a collection of libraries useful for Android developers, making developing mobile apps easier.	Java	5320	3	2	3
hackathon2011	sparcedge/hackathon2011	2870522	Mobile apps from SPARC Hackathon: APPocalypse! 2011	JavaScript	44671	3	1	3
CleanOrDirty-sinatra	technophobicgeek/CleanOrDirty-sinatra	1609305	The server for the CleanOrDirty mobile app	Ruby	111	3	1	3
hackday-reactive-api	felixgborrego/hackday-reactive-api	18496259	Real time feed system for mobiles apps	Java	472	3	2	3
AppResources	ATLASMobileMakers/AppResources	49393916	iOS and Android mobile app examples and resources	Swift	21819	3	0	3
enjoy	jhonatanmt83/enjoy	11486338	Mobile app for restaurant using django and jquerymobile	JavaScript	488	3	0	3
blinger	ShiningRay/blinger	36483664	hybrid mobile app client written in Ionic2	JavaScript	1760	3	0	3
WCC-Mobile	WCC-Omega-Club/WCC-Mobile	54754885	Unofficial SUNY Westchester Community College Mobile App	Java	242373	3	0	3
Siva-Siva-App	Himalayan-Academy/Siva-Siva-App	56110083	Code Repository for the Siva Siva Mobile App	HTML	16879	3	0	3
jQMBR	marcopeg/jQMBR	10382293	jQueryMobile + BackboneJS + RequireJS | Boilerplate to startup mobile apps!	JavaScript	2728	3	0	3
language-learner	a33kuo/language-learner	2632276	A commonsense mobile app for language learning	Python	29660	3	0	3
TrainOse-Backend	phoxicle/TrainOse-Backend	1368574	Web services component (PHP) for TrainOse mobile app	PHP	134	3	1	3
LFC	marchon/LFC	1471113	LFC's Mobile app built on Titanium	JavaScript	4646	3	0	3
MobileContentAPI	Kevnz/MobileContentAPI	33093323	Api for content for mobile app	CSS	148	3	0	3
lostAndFound-ionic	IndabaConsultores/lostAndFound-ionic	26582159	Ionic-based mobile app for lostAndFound	JavaScript	2388	3	2	3
LoginRadius	guptadeepak/LoginRadius	2578958	LoginRadius is a Software As A Service (SAAS) platform that enables Customer Identity and Access Management on website(s) and mobile app(s).	null	138	3	4	3
segue-meteor-package	zendylabs/segue-meteor-package	32428304	Native-looking page transitions for Meteor mobile apps.	JavaScript	9	3	1	3
EliteScheduleApp	TateRathje/EliteScheduleApp	25567720	A cross-platform mobile app built using Ionic and Angular. Built throughout a Pluralsight class on the topic.	JavaScript	3208	3	4	3
AppFramework	ruler501/AppFramework	23094170	A simple framework for mobile apps	C	24969	3	0	3
Tutorial-AngularJS-HTML5	ThinkBuntu/Tutorial-AngularJS-HTML5	27604509	Tutorial sederhana AngularJS untuk mobile APP	JavaScript	844	3	2	3
geatte	angeloh/geatte	1659286	geatte mobile app for shopper feedback	Java	21528	3	1	3
FindTheBlind	deepans/FindTheBlind	1671941	A mobile app to assist eye doctors to spot blind children at their early stages of blindness  	Java	1514	3	2	3
DIYgenomics_HTML5	lablogga/DIYgenomics_HTML5	888265	Unifed code base for the DIYgenomics mobile apps	null	48	3	0	3
mdp_mobile_android_sdk	vasco-data-security/mdp_mobile_android_sdk	18290687	MYDIGIPASS.COM Mobile App Authentication SDK for Android	HTML	254	3	0	3
StopWatch-and-CounterTimer	ahmer-yasin/StopWatch-and-CounterTimer	21736635	mobile app on ionic framwork with angular js	JavaScript	12181	3	1	3
WordSearchGameTitaniumApp	dinamansour83/WordSearchGameTitaniumApp	48292956	Word Search Game Titanium Appcelerator Mobile App	Objective-C	27245	3	0	3
IonicCustomShop	kristophercowley/IonicCustomShop	51237164	Mobile app for t-shirt design	JavaScript	46143	3	0	3
mockshare	abutler3/mockshare	7919182	A pinterest clone built in Rails for people to share pictures of website/mobile app mockups	Ruby	220	3	2	3
create-cross-platform-mobile-apps-with-xamarinforms	tutsplus/create-cross-platform-mobile-apps-with-xamarinforms	37077680		C#	324	3	4	3
drupalcampwroclaw_2012_mobile	openbit/drupalcampwroclaw_2012_mobile	4163728	DrupalCamp Wroclaw 2012 mobile app for Android, Titanium Studio	null	1524	3	0	3
pappy	colinyoung/pappy	3639927	Pappy makes making APIs for mobile apps really easy	Common Lisp	122	3	0	3
mobilegeognome-titanium-app	thaeger/mobilegeognome-titanium-app	1313689	Mobile app for the Mobile Geognome Project written in Appcelerator Titanium 	JavaScript	1693	3	1	3
SpaceCat	rrglomsk/SpaceCat	30559162	A mobile app game featuring a cat in space	C#	1013889	3	0	3
pyback	geno6/pyback	22377383	PyBack is a Django based mobile app back-end platform.	Shell	620	3	0	3
aaserver	scottwshaw/aaserver	820475	google app engine server for the agile australia mobile app	Python	112	3	0	3
Ext.CTCT	webandtech/Ext.CTCT	1685354	Sencha Touch SDK for Constant Contact - Cross-platform mobile apps	JavaScript	100	3	0	3
dgm4790-spring2014	thortek/dgm4790-spring2014	15916604	This is the repo for our mobile app class project in Spring semester 2014 in the Digital Media department at Utah Valley University	JavaScript	49557	3	2	3
economy-common-good-mobile	sinnwerkstatt/economy-common-good-mobile	16436431	Mobile app for the Economy for the Common Good	Java	7648	3	1	3
react-embedded-browser	rhysd/react-embedded-browser	42346663	Embedded browser like mobile apps for React and Electron	TypeScript	152	3	1	3
J390	steven-king/J390	40456315	Mobile App Design and Dev for @UNCjSchool Class by @steven-king	null	158684	3	0	3
JGBoilerplate-ionic-material	JoomGap/JGBoilerplate-ionic-material	53954950	A JoomGap starter project to create a hybrid mobile app for Joomla! CMS, powered by Cordova/PhoneGap, AngularJS, Ionic Framework and Ionic Material (Material Design by Zach Fitzgerald).	JavaScript	5413	3	4	3
AngularSF	rajaraodv/AngularSF	9160088	A Boilerplate Salesforce + Phone Gap + AngularJS + Jquery Mobile app	JavaScript	11884	3	0	3
vim-snippet-for-jquery-mobile	brooky-yen/vim-snippet-for-jquery-mobile	1662595	vim snippet for jQuery Mobile for easier mobile app development	null	100	3	0	3
Codly-UI-Sync	drmas/Codly-UI-Sync	24342638	Sync your UI code with your Titanium mobile app	JavaScript	984	3	0	3
app-developer-checklist	adriangordon1231/app-developer-checklist	39709985	A basic quality assurance checklist for mobile app developers	JavaScript	650	3	1	3
Zeo-Data-Exporter	infomax/Zeo-Data-Exporter	3151415	Export and save / share raw data from the Zeo mobile app	Java	102	3	0	3
IMKit-Documentation	FUNTEKco/IMKit-Documentation	43995983	An Instant Messaging and Chat API for Mobile Apps and Websites.	JavaScript	224	3	0	3
koios	elieandraos/koios	24635401	Laravel web application to manage rest apis for mobile apps	PHP	40012	3	0	3
generate-app	jimhunty/generate-app	21328917	Example application for 'Building Mobile Apps with Ionic' Net Magazine Article	JavaScript	2400	3	1	3
sanihand	julzhk/sanihand	19189481	A Django back-end to an ibeacon-based mobile app. 	Python	264	3	0	3
MinneKnowT	ssneeraj/MinneKnowT	2115093	Mobile app for Minnesota Driver's License Knowledge Test	Java	3034	3	1	3
human_drumkit	hackanoon/human_drumkit	2127962	The Human Drumkit Mobile App - Technologies: JavaScript, Titanium, Objective-C	Objective-C	19952	3	0	3
neq_server	NeqHealthcare/neq_server	2796553	Middleware for integration of the mobile app and the backend server	Java	1495	3	1	3
MyWorld	CESARDELATORRE/MyWorld	54996848	Cross-Platform Mobile App connected to Microservices in Azure	C#	160551	3	0	3
bbmobile	typpo/bbmobile	4318669	an html5 mobile app for a popular social site at dartmouth	JavaScript	6536	3	1	3
Creating-Mobile-Apps-with-Xamarin.Forms-Book-Preview-2	honeyhead/Creating-Mobile-Apps-with-Xamarin.Forms-Book-Preview-2	33539226	This is a Korean translation of Creating Mobile Apps with Xamarin.Forms Book Preview 2 by Charles Petzold	null	185	3	1	3
soundbone	futuredarrell/soundbone	3131852	An example of a mobile app built on Backbone.js that plays (set) SoundCloud tracks	JavaScript	236	3	0	3
emergencymesh	andrewreedy/emergencymesh	20390898	Open source mobile app to disperse and cache emergency info over a mesh network	null	128	3	0	3
GambiologiaMagazine	paulobarcelos/GambiologiaMagazine	3987317	Gambiologia's magazine mobile app. More info at http://www.gambiologia.net	null	5212	3	0	3
JQMResponsive	Rockncoder/JQMResponsive	4586265	Example of supporting both phone and tablet from a single jQuery Mobile app.	JavaScript	351	3	0	3
liken	luelue/liken	16973046	Liken is a social mobile app where you can meet likeminded people through the discovery of common topics of discussion. Post messages, images, videos, and questions, then see how others respond to you! Or, respond to what others have posted, and see if you match up!	Java	7905	3	3	3
FriendFinder	JessicaYeh/FriendFinder	28352257	A mobile app that helps people meet up by using location services.	Java	2996	3	0	3
soundcloud-open-in-app-app	eins78/soundcloud-open-in-app-app	15375519	bookmarklet to open a track from soundcloud.com in the mobile app (iOS and Android)	JavaScript	180	3	0	3
woolworths	bencochrane1/woolworths	39725172	A new Woolworths mobile app using the Woolworths API built with Angular and Ionic	JavaScript	156	3	1	3
mobilot	fhstp-mfg/mobilot	61717013	Mobilot is a web and mobile app for easily creating context-oriented content.	C++	23615	3	1	3
famoushx	forafish/famoushx	20432189	Haxe/JS port of the famo.us framework for building mobile apps and desktop experiences. 	Haxe	1696	3	0	3
admob	skounis/admob	15658741	This tutorial demonstrates how to integrate the AdMob service with your Titanium Mobile Application. Specifically, the demo project will show you how to create a simple mobile app and display AdMob ads there.	JavaScript	2395	3	2	3
TapTab-as3-library	rkn14/TapTab-as3-library	16377733	Allows Adobe Flash / Air applications to connect to the TapTab controller mobile app.	ActionScript	448	3	0	3
OpenBCI_AlphaWave	Alfahad/OpenBCI_AlphaWave	55923278	Measure your Alpha Wave using OpenBCI 32-bit board with a mobile App	C++	2510	3	1	3
PesticideShoping	ruifeng2357/PesticideShoping	29418319	This is an Android app for can buy pesticide using mobile app	Java	4708	3	0	3
Icon-Splash-Resize	dericeira/Icon-Splash-Resize	65913274	Automatic icon and splash screen files generator for mobile apps (iOS and Android)	JavaScript	1128	3	0	3
Ionic2-electron-starter	eristoddle/Ionic2-electron-starter	63037877	Starter project to build cross platform desktop and mobile apps with Ionic 2 and Electron	JavaScript	1339	3	0	3
HRT-OnTime	Code4HR/HRT-OnTime	3770483	Mobile App For Locating The Real Time Location Of Your HRT Bus	null	148	3	0	3
TitaniumPirataCat	pirata-cat/TitaniumPirataCat	6250037	Mobile app for Android and iPhone about Pirates de Catalunya (PIRATA.CAT). from version 2.0 will replace iPhonePirataCat	JavaScript	2252	3	0	3
dancedeets-react	DanceDeets/dancedeets-react	56122762	The rewritten DanceDeets mobile app (replacing the old android and ios apps), built on the React Native platform	JavaScript	3040	3	1	3
c3-pro-server	C3-PRO/c3-pro-server	50910664	Highly reliable and scalable FHIR compliant web server, designed to cope with the traffic from mobile apps	Java	1937	3	0	3
Re-Source	ToucheComm/Re-Source	5241187	a succinct checklist (with examples) of best practices for mobile app design using open source code	Java	1204	3	0	3
bellabuilder.github.com	bellabuilder/bellabuilder.github.com	1562420	Bella Builder is a Web / Mobile app builder powered by Zend Framework, Dojo and Doctrine - developed at the University of Otago	null	213	3	0	3
CRMBandNotifications	jlattimer/CRMBandNotifications	33833655	Send push notifications from Dynamics CRM to your Microsoft Band via Azure Mobile Services and a Xamarin mobile app	C#	6858	3	3	3
jenkins-mobile-phonegap-native	sivvy/jenkins-mobile-phonegap-native	2739897	Mobile app to monitor jenkins instances and the latest status of individual jobs. PhoneGap + native toolbar	JavaScript	1098	3	1	3
BuddyRide	theyonibomber/BuddyRide	4659742	An iOS app that is allows drivers and passengers to easily connect. Initially developed during AT&T Mobile App Hackathon in Israel.	Objective-C	1160	3	1	3
membernet-mypage	CustardLabs/membernet-mypage	21453459	An example of using the MemberNet web service to create and host your own profile page / mobile app	JavaScript	144	3	0	3
WhitakersWords	vishnumenon/WhitakersWords	6315383	A latin-english and english-latin dictionary written entirely in HTML/JS. For offline use, to be packaged as a mobile app	JavaScript	3456	3	1	3
dcp-studio	psychobunny/dcp-studio	6910750	DCP Studio is a WYSIWYG editor that allows you to create mobile apps from the cloud	JavaScript	285	3	1	3
Node-Express-Geo-Api	whitewhim2718/Node-Express-Geo-Api	4189112	A  node.js + express.js REST API in development to be used for the backend of a Mobile App	JavaScript	2344	3	0	3
koala	rnglab/koala	21233526	Koala is a real minimal javascript framework for mobile apps.  Koala is simple and not includes any other framework.	JavaScript	5	3	0	3
WebMobileAnimationUIPad	Hikaru-Ito/WebMobileAnimationUIPad	26898913	:thought_balloon: Realization of animation UI of the mobile app by the cutting-edge Web technology	JavaScript	4750	3	1	3
BLE_Toolbox_Android	JUMA-IO/BLE_Toolbox_Android	49467615	This is a mobile APP  that demonstrates all-in-one BLE(Bluetooth Low Energy) examples made by JUMA.	Java	1090	3	1	3
language-assistance	CityOfPhiladelphia/language-assistance	11742088	Provides information on the City of Philadelphia's language assistance services in the 5 most requested languages, as a widget on the Philly 311 Mobile App, itself translated into 16 languages.	Ruby	306	3	1	3
lights	charleswolfe/lights	8125308	Lights is my take on Geoff Johnson's Raspberry Pi mains switching tutorial. I basically add a flashier UI and RESTful data using json for use later in a mobile app.	PHP	13700	3	0	3
owncloud-gallery	wolfgang-s/owncloud-gallery	21892705	An native mobile app for iOS and Android based on robovm which connects to ownCloud 6 or 7 and displays thumbnails of your pictures.	Java	940	3	1	3
MobileAnimals	williamsrz/MobileAnimals	52481868	This is a simple Xamarin.Android app for demo purposes, using Azure Mobile Apps Service as backend, with authenticantion, offline sync and push notification support.	C#	44	3	1	3
Bandung-Point-of-Interest	alifanuraniputri/Bandung-Point-of-Interest	36573535	This is a hybrid ionic mobile apps. Show public places around Bandung, Indonesia which become a public interest. This is support my final project bachelor degree product	JavaScript	3540	3	0	3
kort-reloaded	kort/kort-reloaded	53578926	New frontend implementation of the Kort Game as a native mobile app. >> NOTE: This project is still in a very experimental stage and current test version runs only on certain Android phones! <<	Objective-C	45826	3	1	3
OneSignal-WindowsPhone-SDK	OneSignal/OneSignal-WindowsPhone-SDK	33574258	OneSignal is a free push notification service for mobile apps. This SDK makes it easy to integrate your Windows Phone app with OneSignal. https://onesignal.com	C#	326	3	1	3
TradeLore	kusha-b-k/TradeLore	45453300	Tradelore is a Online varsity, Quantitative Finance, Fundamental Analysis, Technical Analysis of Capital Markets Focuses on Algorithmic Trading by using various Technologies and Tools, an mobile app	Java	97	3	0	3
OneSignal-Marmalade-SDK	OneSignal/OneSignal-Marmalade-SDK	33624439	OneSignal is a free push notification service for mobile apps. This extension makes it easy to integrate your Marmalade app with OneSignal. https://onesignal.com	C++	8156	3	1	3
ehlo.biz	plunchete/ehlo.biz	4569303	App created for the SF TechCrunch Disrupt Hackathon 2011. EHLO.biz is a mobile app created using jQuery Mobile, that allows people to know who's nearby and also shows their social handles. APIs used: Foursquare, Twitter, Qwerly.	Java	1220	3	0	3
Branch-Android-Invite-SDK	BranchMetrics/Branch-Android-Invite-SDK	40612501	The purpose of the Branch Android Invite SDK is to provide an out-of-the-box functional 'invite feature' for apps consuming the Branch SDK that want to utilize a standard invite feature in their app. Branch helps mobile apps grow with deep links that power referral systems, sharing links and invites with full attribution and analytics. https://dev.branch.io/	Java	304	3	0	3
Foodgasm	huhx0015/Foodgasm	40388552	Foodgasm | AT&T Mobile App Hackathon Bay Area: Foodgasm is an Android app that entices user's appeal to food and also helps promote business for local restaurants in the area that have food that is trending on social media. With Foodgasm if you can SEE it you can EAT it!	Java	20481	3	1	3
AS3-wordpress-parser	myflashlab/AS3-wordpress-parser	4304198	using a wordpress api to read post data and show it in your mobile apps! of course it can be used in any flash project also, but I preferr using it in mobile and air projects because of the native html viewer which is not available in flash player!	ActionScript	2708	3	0	3
Weather-Forecast-Component-for-iOS	verious-dev/Weather-Forecast-Component-for-iOS	3837959	This component is like a mini-app with all of the functionality that you'd expect from a standalone weather application. It is a quick way to add weather data to your mobile app.  This component is free (ad-supported).  You can try out this component for 30-days.  In order to use it in commercial apps, you'll have to go get a license key at:	Objective-C	5424	3	1	3
mobile_application_development	wesreisz/mobile_application_development	12687202	sample code from class lectures	Java	10212	2	17	2
invenio-mobile	inveniosoftware/invenio-mobile	12560877	Invenio Mobile App	JavaScript	1515	2	6	2
dolphin-android	boonex/dolphin-android	8021993	Dolphin Mobile App For Android	Java	2229	2	9	2
survey-mobile-app	TechoGT/survey-mobile-app	36259615	Survey mobile app	JavaScript	6572	2	2	2
aucs-hybrid-dev	mchayapol/aucs-hybrid-dev	38601827	Hybrid Mobile App Development Code Repository, Assumption University of THAILAND	HTML	7196	2	22	2
Mobile	LearnNavi/Mobile	3999667	Mobile Apps	Objective-C	104472	2	2	2
cl-mobile-syl	wvu-ric/cl-mobile-syl	49215089	Syllabus for WVU CodeLab: Mobile App Development (JRL 493Z)	null	23	2	15	2
LandPKS_Mobile_Application	LandPotential/LandPKS_Mobile_Application	45711041	Automate build for new Mobile application	JavaScript	46914	2	4	2
azure-mobile-apps-net-files-server	Azure/azure-mobile-apps-net-files-server	48402285		C#	524	2	6	2
mobile-app	Hackafe/mobile-app	31254531	Hackafe Mobile App	JavaScript	1600	2	0	2
mobile_app	dwaynemac/mobile_app	559527	Simple helpers to respond to mobile devices	Ruby	100	2	0	2
Mobile-App	EricBlake/Mobile-App	56125369		null	48747	2	0	2
android	ganapatih/android	16868325	untuk development mobile app android	Java	3189	2	3	2
patient-tracker	piim/patient-tracker	15285959	Mobile app for tracking patient-entered measures and activities	JavaScript	1407	2	7	2
gitsnitch-app	joshjensen/gitsnitch-app	25229862	A mobile app for GitSnitch	JavaScript	10280	2	3	2
mobileapp-udl	asicudl/mobileapp-udl	31255154	University of Lleida Mobile App	JavaScript	17180	2	3	2
weather	edisonlz/weather	3365417	weather mobile app	JavaScript	717	2	2	2
ionic101	ion-book/ionic101	31239960	Building your first Mobile App Step by Step	JavaScript	10840	2	7	2
MAD	mattmomney/MAD	30539617	Mobile Apps Development domain	HTML	665	2	3	2
BookApps	LearningMobile/BookApps	12898042	Source code for the book Learning Mobile Apps by Michael Eierman and Jakob Iversen	Java	5059	2	23	2
mobile-app-ios	bigWebApps/mobile-app-ios	4519758	for testing ios only phonegap builds	JavaScript	3297	2	1	2
